# GKW transfer operator: certified spectral data
# Operator: L_1 = S*L : H^2(D_1) -> H^2(D_1), where L f(x) = sum_{n>=1} (x+n)^{-2s} f(1/(x+n)), s=1
# Galerkin truncation K = 1024, matrix dimension n = 1025
# BigFloat precision = 2048 bits (≈617 decimal digits)
# Schur residual ||A_true - QTQ'||_2 <= 5.715071e-317
# Truncation error eps_K = 3.2283113854217297e-180
# ||A_K||_2 <= 1.0975592327426908
# Generated: 2026-02-20T05:22:51.173
#
# Columns:
#   j              eigenvalue index (sorted by |lambda_j| descending)
#   lambda_j       eigenvalue (BigFloat, 2048-bit)
#   ell_j_1        spectral coefficient ell_j(1) = <P_j(1), v_j> (BigFloat)
#   ell_radius     rigorous error bound |ell_j(1) - ell_j_hat(1)| (BigFloat)
#   eigvec_radius  rigorous eigenvector error ||v_j - v_j_hat||_2 (BigFloat)
#   eval_encl      eigenvalue enclosure radius (Float64, directed rounding)
#   proj_error     Riesz projector error theta_j (Float64, directed rounding)
#   M_inf          infinite-dim resolvent bound (Float64)
#   circle_radius  excluding circle radius (Float64)
#   sign_certified YES if |ell_j(1)| > ell_radius
#
j	lambda_j	ell_j_1	ell_radius	eigvec_radius	eval_encl	proj_error	M_inf	circle_radius	sign_certified
39	5.92872462394695261241063063960700738665472182586903804893298823646537489471020057837518340687194806529766401629729066763158763225322821229830546407782051295705599171410929285707824441623041119024372120375021859165403065477930691030874661942230574709488438491725935120537690478494142274864931789916202975417898181548189245027971349745213984435030976991063939579991321127748288765026000407785834110473577475570004228282825489510598108595489554212986809616462716068039143968849896903012615550417913659310860145254602334091487818233050312331390295671709346601647098325111627517807322775311747057547297022795815670844171813e-17	-5.87051535382839516928622059817930753700642460829566533484519209571034713486870925938053502477568388662483335451054631893895552296470247983202301827368848995731030076315273139828846875544446806702259731066813164593432442303640444468440101170349792306903626506082933889775273686281046941709462044842220614777601716175512050331919984426724672621768628292233884588785165737304432044571680888174229561288574044051755364767271494517229858934755212338607860193499003970445550931589352428735904937414949979942140059173633535354083397655853067766006766439809713511761892643783062461068598948113321752629498720522098000117689134e-16	4.44276051009074668118669659780347464887634524195622413148474096387721447508405382271021989475513005300693373998076928482268620434254852514262447960268106931679496766914719633928137802463146902104511132869969108975332075363605007697586767993544831955837932127447069818390838578438337668923458197192648942752459755600445672886969816399803703850203368527760831896330174574368354186837121450729261708158938580158731425490325161294261167501273409466410660502302031118217755486061109406176944555989303750274941081245879771209121533868670828423242971567056485938389272001073458272929932893643429947106684006114237748286650785e-290	3.16567319440118878047323638137243503269691144069446877035774418416120551442764917159769947619769145387438316956882649739022902785193763109221690252662246215264575525232863516295134269067649766933827773465251966260122141447371943646483421316866523129952897665747501923544217821639666667636374223484919599323964833836777384973446291517664907981241715986925826613155798817101860109509107694137276828981668229766817178574193970578182975069934751005163977924798893822119327553066822354647728808906911128531724452218161864245073286430312393529386975364746772247179144667098409109974239804319741168676803149545622614383047193e-295	3.3699747712008195e-133	1.5352131669375094e-133	4.3323691538564535e31	2.5336251342275238e-17	YES
40	-2.25988112977161885347921002802101488821572498417754838754474519573764880056410176103254170009888408147093842915773124620744330732177977116783794750806379771964179090233378064102181622144176507359606155565910124121472853177622688765508437736803157771817378920982822878761161648035113347076067526165743533020716186965301555731845689342991271347915590336871966039964227434073751096169716441495576381626220869898606197832877758675026092561351494760588037783296918177574753709180804310992977475209374813808144902054892840650487734139255649470336735681595099306123905608599445360303801118336267690884138577195052586021131864e-17	2.26900510520209617062430300987269097847466307970299056626758575946472326657616280460736028932246529499373520597869461860304853450434103458581722215311131695471084710620134885134064403702025962442206994641283288284073333963907645580176006443325574168992315866427098415015692003621625829459929531788311742718795960411570772590366600014048149268775496496542435536955166927181090386982351874420836681180437943165513904651458797920888357036479036435006948038470980691923022097049873455092836100616853513512527926414743793355440809284224799644213683884514349139363653999197581456353973232986658758918953729983903632846436813e-16	2.09305352342883628830983235034232932984358438786661951091185391147090262249790054139150279136018139196396296525670412204313333133318256656575111716354314810022236376244207193497482425084267800950212277591889639661042635097060404440407957639744422425728486098649397470507865998801551208659803845620206241880967177916727467332732772588885808615404785316799258244327070943320223835596457956828924047817870275571116337073180295492178452358629202906484484821998966077433515815823137150916470037013538609593141825436388469328912086057915644599214828051997021354268700132296120238885865809384437792978099384495522488411774784e-289	1.11294318942932825961496254939248907824012400163333447611337635500224513254264163969224587111203652977095462349663734660004250745042812064537083241438185503746843826672763420847841753551623026370333401889477428155339554204164092828528195703334985971033098370728927052927272717886745705677962056207887868308389795604499095125521376294991481538861528347339172542721129679924866367807980813641222173480922891277295115218970797776584358387429185106780599788408185775580169762122838664660005320776510709995555436365357020617687390283461903273308986066283033732202939739535705292447254414384426909010803710130842006553339524e-294	5.834456846477865e-132	2.6579234506998495e-132	2.9198165030381813e32	9.65730468211501e-18	YES
41	8.61474442975977795666028896113483779793953974574709399717127081121450777991036868197315351486128383800853650079555986741551553896412084206067458264178075013853979729621561797264020392368179496302279718554295180132026701875633660177274095648858663225188730212172924932618181765701865021657967015590852903207300948786906393019824981146851289147181802071691951480923478077267901020591253688449092187265631657519285858623718047333499790157704036533597317558875257905865744530048132557048829451653327903965288468612516444520138972983215303715718846254620062479151431496336735915416701202547154200860604223826311301708333075e-18	-8.76739032210824889438664458576324601193855532714345861588271601530255170684688161074061515709771761494173661437003652653756030608044358251519860902801378334572315110526616843995242086926190379254672929547518717312348919595118373844133831951120783878730644596604879873995456620665687890370927445050229953754093863463631767603591090617352061893408345041454474688017152128436868432864475713567219792875321868915538618369836724070133969268515516978825086019049868719441792009183642246716743774595989597094818843861105988450238537833709791683282842978194873689280893120489111198203164934858785895485404252726150694256279905e-17	9.86387918737583046478046748578375992879337925436990272039621205709403451875489338847020142795214496668232970777120118192554162352739255637561639404380524597902446201630919860410428672391703013044915264146847567340338083879630067525274724844445050544026581182738926140207240926493852607932763504227449917127820601105748251036510717607300600988265656923132063497376044129821753532759354423119430741254940291400593571180735400089598708814405273471655809353973933120457252979125744861181137687137407559796030335387612862038535627438314014248625924658424752803833348413623475389210004192557358038106161156048543724882776072e-289	3.91321174565260542735731172857834221415291608480542360257589949742387290098750852591753796706812869814835396476097661855375438105916575032405336446515146042590255925179863481702738765338865541446309578352529291396468515001410803146492135699518319620082783788829822164686305169397235460619572459577033683260883296305671597361316908154059526158615552252862439693457511124589277423184304998390996264970528994540111177049918033859715425401392033199999910898964749053145443229718111889685682512458033890208728040252914148327939555791100605703383787961833530833578917457341468457824231694584475427092208672445446286550533743e-294	1.010088597315609e-130	4.601522028070859e-131	1.9677127778573808e33	3.681312419195237e-18	YES
42	-3.28420129321585877897586107292468009711516415997071810133988322368275302339223091590333954521496992316797215266083513625212901126259967928118417453230703156896587942140787100747204062039886664235876263976466692862493897841321521744141129284954971096014894172705527344483985216432853189736576071453345351494677022365381083522462347822023411010617128651591286428900199562540345389047005497952513170084722189984585382955099002237285857957425949676797778279687080507867564644122925428589503426051248152140980149080674018150363284035407355437422521678315311494157820547300974261079572906704716927017159615332518082678335659e-18	3.38677844278172757738966536502556902370128342415974015310870282771707107030760654027008279712998924025885534793369209713593550433000606981912213897147326414095065857255520139053597958854691020301686533309591581832697937696884075663978564474008380163970144786850131230494859215768500870803605515785961328317356625914311849708461749322972711865479923221936693301164735540953139564474435593921851386918987500455199081397601199212249830259759878079261857382433440232655475184319539691469884899524017232954181644492320901423379814159381785453864487805307553052023209979199445281488434036104780573003187964777298054449811548e-17	4.64995207868842306945354263825681889320450209598563584471865578845461563885800661472523754073604375261535403670750953568160008593633482520039628960888867296411791320781323548086856829503370376808948719734297190576669178714779911949402963554965862407410223123921618289831416698908895369849942095405014951187681571943014170451316255295650593712322323394341823147379079851289035575082940026603997531553684448681973685015605975860601527887318172821630952088426145811696197753211040115490920532314506298122983681058074961528842003416282502368016611694448448993993932915421312533481597152323880278882452498298770091893200691e-288	1.37608351134987658459180744612179722169385185822691462404777148000122675522843293892003224610139000241167925181697141454298744214858753371889031800931257007786029187210115426418632461246934138224778447995708599591913628010503111758047150168941592339443560788956484836382718904211050121910746611971512836438675087347330272360836425238747781875326924990033556589669011280454858232556960021355208667242540692865101359119029596652831409378162055714154611284753981195688380797587611081755693356039172521742509052407860387060265544771405403951222045465429276883069125882512820680421618521589792950597970652513012561306732259e-293	1.7486337320280505e-129	7.966010762163557e-130	1.3259968823013577e34	1.4033967457766841e-18	YES
43	1.2521199726420842720482644810054129806415795780230785197186679320894686690490969876480963590374995899902562659760158358969874728067991334016910111582007707947879703424230301989733196842307816027973355379257714046041357093288577701682368420553837312643376944642475038545143834036202398926859952172415503849732928852504654475169013366019684238898580510000913630503115257271159615398541096844222593552049210967086407252901421622063155761192184222861260681920675179045928902610320369659137707582382685765991052185017585252721018620635905753864668913372974358755157645080748604968237963364710205211167809996901702129966495e-18	-1.30794758800253488618765869780469690870496571229623704484989019570426785865674193654604407531852520145284487204096136493946514003888615367522832736976260219578329668591155088198611014831387286666976612176177418451352985435230464343448430408813267497181873294854861708186126153307901192450104614204802519146162372451120233926965042812641955470134109169280582131191249764511304478450142276695681842485251170782863175979014506661103217562300723608016704631280873419126364853704065367513006756525336876146540768553300601848961184970734455099304682426413488351649364760600578139817505609668979181045173664993264671993765993e-17	2.19268554313914942174983519792914289401659486225564578265819450837759904128029809322475195313403246958639725518725054364463679129973655644589390053802321265970086338137748166979163962071911871381553969199853617674646598304730592606790782397980629784764457901385425096283753273689033292119418701351118689901024550759312494180451690970416390195488887294966617623072360151881632385372031902393605621559700009467064636442815241353623183374474009464618335773310637141226828253788407477027158432750155344560036845828506069484542518799752691501584392576189305158353930037651059335440264897269294029192497196411829964723284798e-287	4.83955174680187832718663325520553954662546766731291736839625954472762963043454336902322785083886341751359580603034400169960709176528768039215373282718016207599575323893950254721562482461661053038681499435545986843179470021936575052371807804204312209512388683736289227132890608746776674929460333382116201348636471753692644892343665161147774786883801842434546009450043368030205811529524940258742042523286225795324908227046327759744503583554958099176483224235531023848661253363698131077891049267863712671473458744897162853634021603227834121503003439570412219669213746241184254922420958471669859566176111497163712630562252e-293	3.027003535976205e-128	1.3789704672302856e-128	8.935027544778538e34	5.350418536888955e-19	YES
44	-4.7740756993579664210694755595638217564088882671460603736768007713085192520993582780893523803028559820188227310966935598690702759762317380540760623522622609075230283123494020348755805146630620888680898561118555563532668903556984649514284489583610433401335652370957988926584084694664054692894039913958446990992334918196195352009338532999126744070142765323177020213654619911812598247054365584493698548287328581908787463693451415381444398417937709052382018182123922845999163784169114169312036070991002002203719192560364610269607754595069801141072543735436084983731155066235653971617094478854877284100876954385420817252421e-19	5.04993929176121294035818402598543949661636725017798777564265859123718938396314603531576051097997805154246766657449207661363243303159839543645104488046224236606274803347866913503915994285348746445230697315844787747089572187723331872302101017702980734098143058788469841966429126767812002163160990876873665638066461358666983033784243226250678862204840911489731180264112514297846029093090305777412791562473538163108776495860319164601076567076453410513109626072180243092518165398831337938085955942729074134593990836987111906820032384361961430819660544388321315592046227199160116216773420030025211832719022617464386465398456e-18	1.03425022234401490587696677017105673565114687671677745837862777583019718360097056524085853774333909998945967894005437570482268445957233966489197413059969674798170004218864375042326371663491744516379453614361718899147069007323074401749026310614014553309042010360003206635057801639439663775579771195279058218042000553338592698350563815795611701185101818682165824350742395073739240135255557210197090635166493972833872296138102105462731288175007738179191428742764800712266507856553889472719019010789069137761818654967405944736235233476280369884302572123967438571303747743077999912355325815495337038302664687512207341742022e-286	1.70220689683458761479374459989170755251781093530213754938663540893502980701035264026355240353457096958046679430491933015828006257979210585073174311007233714482324397372271428548964255236535955785401649576537124099056509369814602378465246070524059813788244559790010206643112821617168250097087215517231311726418585790761341132694520687686808027190410155380562101541893764905602281324108880066429908632727420169299111108158595263612712362458100180694686548679961075047103760456459695539453960806659239005385270276543993634146378153689523978175963538300924710103609009618654445181184189796655705068475623244729552849509709e-292	5.239600487779389e-127	2.386932901418974e-127	6.020342710494127e35	2.0399633471200215e-19	YES
45	1.82036444567682802537364829730603455924592882371205966212571802885034660856559690994366677494422114197612471676144438651373958007051707105394155307176698961402660296334551509662780715022610705079783694602612018205918067961413174361013493022001338878053142672358344264845911836491471586894198229059606891590136366074926037908207257021748972080427717756269028545937935068454102314085776953032672855124281153929393930916766381209365449164607481167237483571146875755016314185636808046533443702714075564050165681254798524450422295771879729036818692922198079454334736727918443309456900471526864342769148952413236458578506271e-19	-1.94930160255073897467808982635176051545181352139106224040816207180598693924944269849967579324428153755057899385958084156746146680313652769485314577821752792798034172077756215520974517190901436451253138773043905087696336578276863178679988583614977165373890228675414463586954811393160168307049431627016727567452722480531875396784013368565857816216673110184787860041136122936681956704361916303594950645697044864015638934755050718882190423885344117680530566339448608988035212172126453152046611362314021948385579419184604168271623971654615452671602058133640662093876560499360136295608474360350034569045800814086860899723036e-18	4.87967531332444261662873503325783078709303737878379421121258984652646416542392815017209631017008187151649880875205035384118438466001060963517670236194729165151321733229456209263951770825030077574057638788036909656116138985476463168616977903450216099345116556159572882506940347300065751751394919644926751825232083506156521281496074088632169215253431638446407107170969386991974379148535826667841088242431366833788831281492396978296315646648684224306711375675985668212574884400844476432868176562700638861890520698746347553745458772504805944645926349834275048899276353961491480772889892984481081387961074140617349270673588e-286	5.98776160686387617939606903454269245464615928855146481281931448838505649944843117667152672774850355716190438409051396351325751718401200041797102087105832565159855897526654578153905776776658425522218765151883941432412224682239502891459610393031358017158448766042831158134885458212354429182761383788613340605864716477510962349785636819003095468463254360245763949443896865378427440761422096910953184925654802199286071377491599425207961459691163866172889231003095999549409763980552010451050503395352375129988748031148317181331306872307406997973129103009225824326445096451595715037433977850077287806849095518765156187721179e-292	9.068692791253074e-126	4.131299942961309e-126	4.0561470265097273e36	7.778286427663616e-20	YES
46	-6.94147381297144046949252744601756059774841724610623320919389595626509922228323583973749762451485044897639451778691454900990718454558165506087985979607481087173601275571791303904601677410582580508193485346851353309573696925736495535709622352787961080808503031578806556858204871056243267130247477311314502367802010574173339852123689219083083841972125783010243345811283377989442601365980426888621530060788922725081817778592389240314244463918017360038034685582820749454346407925511286353028605809766928938889084597297131550588205832565723759812382823026375640475693955918799687195221842434884191500060049540010303979885732e-20	7.52269541587240149658607961428626097142435381877176950840123605587304536280576466306657330962887528293304608679942957256300367548972672379919628093774166311288325700640036784488500572293562037959868906505425030718594646686438896645233827842082691178450506171331910005971594526031364594657144561663725938506980472259206291267339325606343210623840207004199487532114528101264380659907860627218982369084577974135998296468490463626367196172815326565429445472837091321882959166244676401946262818211454388925106455179895405462846811784323617078512596400672924997912540309846630469108364655210713727453961445544687392977869935e-19	2.3028585010749776444113669196691007865573993416355604172266284066921275599464545589100200223352731119638489640271278719881908381681951647283664084834206428575688285760379753301252170825075160502783932573912508447164142558831093594001390912909274796202928057113349478203818120740755285867871676210704985633413665420047627145336034556291108760909476804891824349188714603045000781529177040985829473737215747773104992212549453728541351221382873728874959388353836614904704066860102282357852603145742253138274677955165218927327348311260790260047288105233714312782476180485998262501871003095383639752656472450219256426732456e-285	2.10649197487501102820060304391125813734419741350014851080624781163636995400237703774436910033528658329681032091965336768302428525374266639072820422563611189935636210835029972868559878313381627397427554368850919934708595000446405089688928259659973119627990946000697859227065012170315134943773023065450061728494244018274344374497208912368865921726235204698700831863781060214846068531270083138723299972137851001229003972353081484978110714943148812121730543200042545832936885535423004965432269856838003190760142344302044909699816182577492426717987100546874538651188519354303731393184851681052306311127872946822300993281644e-291	1.5694920932900868e-124	7.149919778671456e-125	2.7326166142505206e37	2.965980847638076e-20	YES
47	2.64708602284749249025744224700289651853864717540854140248086197572844679693581519321179447226028525074225244899684448176777834861162746326407732656914611910587730765170144508165680779135503755158339622506101549777315899842718276176878630596626721101316288731134206596785701275109602211324191658641166744124004582188472515376354687255433481747807477422986853753965938645655946541624809857156673163031275942600211375327349737306950251629446040163105400094031912628901715927401306700712099188967461623511235380682990454932749064575172381806484632867805202539519351074093192684334524401053247106786384469106902210789061525e-20	-2.9025096503307981266287301536231722870030163478096861894096042849312444838660334308674668269808399322759907113975041844607815033165108644661301300901610685621447165373058129560089176910947236703522328540302745580272461641171181484290955799585201291654524997206700642380320249319845137025115006623058555185262137710590611873310468274696588262552984179113265281044248020185577394203937015904549569510442748357504726442268574759866973075678232107087003419154973492617435379539046033926178751640001118843422543851624591385644697055468655453216731033505059062354181525825507623071899127466392056833604617315717626804403362e-19	1.0870510019155206216953423574286630751275517367572473160229999242740691623571005726870536827397778576602260818014915222198565849980341306263998502689079412576247800304287229616347352463162710079966312138197894875511751309322000224531979348603757705831912535887683630769550421988625244987590924965399083689943190636164786902819406782803370086022628876106053067566562313000958114359410012713973623081774292223430865628489389938106000125652271676548399054135586683495135024028455552448391533075330662777823704733186315916681368215699023983621481038805734109230435291485826938735110784408583430334504000231657462013652982e-284	7.41133733997175380764474982101429843093066095421284436567126562974339174490750421942733741985472292005788021365248214548351396874347839540584502458955352186338264650854987778923260838040368991450232557359908610515927793879061703905813344230563852325779946503914333451154769363794568433820602390769501947109478229348919172373163882993648614953756135910952221797021420054913723944596434114580819027396062355909451545464638101878284658884631628105454039000521782258983226702258625463797494963435412436630891477792224246455693143967081700147013471310138047985740453147841647904665840923897443170110103708395001491430023083e-291	2.7158675789210882e-123	1.2372305283854275e-123	1.840760951284345e38	1.131046405780359e-20	YES
48	-1.00949983400539590567515339916852679556196523135003787466801047645682147847343166144568988241406696484700969323662936145540744745096124162599702598863134282180559287921832853523465962140657075371752692446706502910673979779949757414766191508721534517020812734151612432305748867769270141692420952656582075939775718353830329249274829711280715351289577887404618197841164287063178824469705713904701757456759531130123177722445362082055183388040476411983582762309623811942989242168387495354443933208520696453196460990647779758370700571565224691788553241590748244829300113911682209522633509755407970698760801917828905050616244e-20	1.11965328336240313614399079709685704123192230209170404035028651074731987992749403707737803403628729538427443781947085987764400170700906840134821714148697390134277155033674042894575512397755828106500342947641671205785760473393279457686993544598668761463145225619218733738307358690573834638546709150267884197058422754410845767857327207360195160503124108073136203388102354637545682414032313323612027761244046140429200715044565237680944956363240773083850075180217327620271951989881826812841902569649651875859801510403258979186067769917100766061904462380295589177119841985036800264478469444084646627366264266564466190287145e-19	5.13256589966300405490689971879147670826359925623772210060655861995643016296840467445968449506914689640174301810758181117634713858548700336201087518250069457175135961597097357720974745471493706217079745298466719056537449989844318315454656235293492950351072459961195443282225884577379390760641169596168363493966192592453556061276960782209411645058633480811500313756969844831930602928373623222647415153985989967275795727463226129211063956989495482474505185608405187940256289606559644330456098425674802460096368619048927408049517014376370343181576827498397258052975610936568743930860010862485935540547888289787114619578275e-284	2.60779369072107023278139581721274374104688669901943672553604371825966128976561610177389461189727197060840261104330959230737093008451905219756363148555416022422909160516554928654590428915539048722831696849109379250155403910737708311283401855269929796278579150277546802557242034360864251170916001537198044319965759628323251233462087848525167590383207506311639753357370216750898857229776373620726162709461378086618390814610579252868370454443022411289924916744263040404180435319988077235287907857990864476610975461195426326929817050173881935124525710561128719181686148939012623573576918501949701924799029517164521358721766e-290	4.699529461201134e-122	2.1409001541800522e-122	1.2399613879400892e39	4.3132504128310676e-21	YES
49	3.85003942249205119773984344615519437546062519741927390833764804210797393318228171528290520754706527971947590055985666086902337067431103427135560320878936703785889922630759414668174278074404492401563908008994060172116616691753831428956128534987494397299481677706794112928075439522642327292910899274001661015186973835394414657595428392988599587524618764204585509618565472423421064850859392341249048926535405217066166436552756719237733729314278222283935194170173310617380327480250475484030839881715159120212256387856103175757169854638980526201377081992762462590918660125407403275569228678889864433419937236856311693681639e-21	-4.31824051567986802922393930594471740471608738626963345299242984721108977502082016919038471014276415276781223744795508088758317181427353158072500265226760062187169878514989617335107777306890855340969217420869778015827131660217516831275092129753255233325630661851461067350801072344957091496348536020069961377595476574701561608783684017502823147246435557636787726501330842945812008044231281053665007990700932250973307789048760412667901773873103820663650245394638438918265338079260311149913860158056169769501152667970327713024547695466223955844766947617566289192334121413685331452494049936592764156716261354102583699623825e-20	2.42391267989974692339487883857037644273072219777740466689166319236253941676855679490788130474836473866107398933813582780274933305707196811044825003235012636469927153948376859288193811487767923330787846773222821232529129075338059857611080894714054274121396552774149153171052105590615426873540311231212132875097200765778281734489455102335829217535635156059600446340186955654434316194131254887958354530274883081005076350814999051517755922203352053582197374476327969825606434451631410264855679930278723894387704566359871444010116026308973017091125904213394226761429309275676282646107931528669820112995938500292543315180111e-283	9.17673642807852880692672720759681284845831980630187477676804897288431768925056679749140751754846052710392868316184459191981371846735183418615295137252644409989057947934435822280368111773462166248735086578079128711891001719428871886590213990135545205494121930839171099942144920390245305121026476328532175628356344250404079762821302025526122819072954741893618124878039333229994266640137527479167053028178543537881628139581224562480558137619387459672851304615470570343159773660290090632437293566146294484580026322375786960410242084634938201482999239412509954907331217217811235138266128899163321671294438871934604422085488e-290	8.129812933351856e-121	3.703587328510855e-121	8.350960713615655e39	1.6450317731260277e-21	YES
50	-1.46839805816557558582431653623546773731212115186065047113246321246923770691369569173767646295386814190913123742705758531355113893267448035166526006392331891161732017806037479835112201467624651824209333435566120635704427778890205307323837345384324181928556598137302466447702692944061137448910996722947347194732704737431063915289451041124767473462705540482209172434843384379333804421133434798896722806660789183547503201060837339681440881190242172510068017709240050357510376814636273152818298942962813314584779134155847060653858631047420167056134922174627636109880032108486618405390385425675269781392556198829242105938683e-21	1.66512542261763081195265443561862659292175446340836492420043575189653371078536216733644712753808536779410397121387635385936035550204051422043539296364886567750963390280075542212673274767410291592288703642091818961521815755358107264283178180372680639023302233022969070829790115587067445438021928327427077264580903397848677461712773684183835890211346430773509169083823678101178863014472136618057980685645375689156092754972908986628401704185860280369562653859821353555431282557391366683588646463341014372015634145949860211458976754526926327291674612369816670882157867389519838520087523213102707065616441126605745715133685e-20	1.14496801005091002612224667507621498228020828862052190780090196893758302455734056602988849741334172874842876822094241557502094981770131781717082939295152804847560514378684672000646375367555311045886972790009862582521615371513442721911625293707048044746146552189390642276359415125688407045819886392287477099246217475752142892414703022708258226306820654457675433696099227625765971819103930171082489957693070284744193607933001710518332644449859926133895068909434105717943189650602479194911990598567673833829138237140294148703531865289740551196505535917808897797077888320530988399932742817263754934418799066957543592200389e-282	3.22953690475692688235592378314420315630369312541549097722412009606750722820138229784183598928105613887324271150417428399851289711246780319331845470368274941953045060368177276177749242912865759416284828371562838224400315425407662082084232525339181026803418170216758179746121674674518602047029140390478627912271408110892236067575673818753595180354626809679170077183429497091745595624059402787719119098118737187534568434624424815132438603159730629559840184289601968020741914461297830174152107217975902707841615762336670512776720659305493398561553186963495044112156728751199704223093247176514265946785566819342968930492805e-289	1.4074288324157191e-119	6.411630417880476e-120	5.626563193519999e40	6.273453178386848e-22	YES
